country,date,retailrec,groceryph,parks,transit,workplace,residence,last_updated,r7,ci_95_u7,ci_95_l7,countrynum,datenum,lag7retail,lag7grocery,lag7parks,lag7transit,lag7work,lag7residence,lag14retail,lag14grocery,lag14parks,lag14transit,lag14work,lag14residence,numdays,lnr7,lnciupperr7
Germany,4/26/2020,-52,3,78,-39,-18,6,5/20/2020,0.66781074,1.2949477,0.00346254,59,95,-59,-7,56,-44,-22,7,-63,-23,59,-47,-26,6,56,-0.40375048,0.25847036
Germany,4/27/2020,-43,-13,57,-41,-33,12,5/20/2020,0.66123319,1.281867,0.004236239,59,96,-44,-9,35,-44,-36,13,-81,-93,29,-73,-88,28,57,-0.41364872,0.24831763
Germany,4/28/2020,-48,-10,19,-43,-33,13,5/20/2020,0.6629079,1.2921665,0.011338444,59,97,-47,-8,45,-44,-35,14,-45,1,8,-52,-45,17,58,-0.41111922,0.25632024
Germany,4/29/2020,-46,1,12,-43,-33,13,5/20/2020,0.6697045,1.3025912,0.028004788,59,98,-46,-8,60,-43,-35,13,-45,-9,46,-49,-44,16,59,-0.40091872,0.26435551
Germany,4/30/2020,-34,19,-8,-39,-34,12,5/20/2020,0.66707987,1.2925457,0.020561812,59,99,-47,-6,58,-42,-35,13,-53,-3,57,-48,-43,16,60,-0.40484551,0.25661367
Germany,5/1/2020,-82,-92,17,-67,-84,28,5/20/2020,0.65806371,1.2919346,0,59,100,-50,-7,38,-46,-36,14,-55,-4,49,-49,-43,16,61,-0.41845351,0.2561408
Germany,5/2/2020,-46,3,-18,-42,-20,9,5/20/2020,0.64851749,1.2759091,0,59,101,-57,-10,40,-41,-19,9,-65,-14,35,-46,-22,10,62,-0.43306631,0.24365892
Germany,5/3/2020,-57,4,43,-37,-18,6,5/20/2020,0.64618319,1.2757891,0,59,102,-52,3,78,-39,-18,6,-59,-7,56,-44,-22,7,63,-0.43667224,0.24356492
Germany,5/4/2020,-32,-5,-1,-38,-30,11,5/20/2020,0.6532436,1.2785835,0.014955985,59,103,-43,-13,57,-41,-33,12,-44,-9,35,-44,-36,13,64,-0.42580518,0.24575284
Germany,5/5/2020,-36,-6,21,-37,-29,12,5/20/2020,0.67087448,1.3026443,0.037061501,59,104,-48,-10,19,-43,-33,13,-47,-8,45,-44,-35,14,65,-0.39917323,0.26439625
Germany,5/6/2020,-33,-5,49,-35,-28,11,5/20/2020,0.68973947,1.3325058,0.059410241,59,105,-46,1,12,-43,-33,13,-46,-8,60,-43,-35,13,66,-0.37144133,0.28706124
Germany,5/7/2020,-33,-3,47,-35,-28,11,5/20/2020,0.69940591,1.3441365,0.065236963,59,106,-34,19,-8,-39,-34,12,-47,-6,58,-42,-35,13,67,-0.35752401,0.29575178
Germany,5/8/2020,-36,-5,60,-37,-31,11,5/20/2020,0.69320631,1.3354157,0.063577048,59,107,-82,-92,17,-67,-84,28,-50,-7,38,-46,-36,14,68,-0.36642763,0.28924266
Germany,5/9/2020,-40,-1,61,-28,-8,5,5/20/2020,0.67790937,1.3334135,0.034611605,59,108,-46,3,-18,-42,-20,9,-57,-10,40,-41,-19,9,69,-0.38874167,0.28774217
Germany,5/10/2020,-50,9,29,-33,-3,4,5/20/2020,0.6679436,1.3157048,0.021797381,59,109,-57,4,43,-37,-18,6,-52,3,78,-39,-18,6,70,-0.40355155,0.27437252
Germany,5/11/2020,-34,-12,-23,-41,-28,11,5/20/2020,0.664855,1.3090148,0.020096213,59,110,-32,-5,-1,-38,-30,11,-43,-13,57,-41,-33,12,71,-0.40818632,0.2692748
Germany,5/12/2020,-31,-4,14,-35,-26,11,5/20/2020,0.66088784,1.3161554,0.003648067,59,111,-36,-6,21,-37,-29,12,-48,-10,19,-43,-33,13,72,-0.41417113,0.27471495
Germany,5/13/2020,-31,-7,13,-36,-26,11,5/20/2020,0.66221064,1.3348618,0,59,112,-33,-5,49,-35,-28,11,-46,1,12,-43,-33,13,73,-0.41217157,0.28882775
Germany,5/14/2020,-29,-4,20,-35,-26,10,5/20/2020,0.64992356,1.3346245,0,59,113,-33,-3,47,-35,-28,11,-34,19,-8,-39,-34,12,74,-0.43090051,0.28865001
Germany,5/15/2020,-29,-3,29,-35,-26,10,5/20/2020,0.64913386,1.354659,0,59,114,-36,-5,60,-37,-31,11,-82,-92,17,-67,-84,28,75,-0.43211633,0.30354974
Germany,5/16/2020,-35,-6,53,-28,-5,5,5/20/2020,0.64046979,1.3734875,0,59,115,-40,-1,61,-28,-8,5,-46,3,-18,-42,-20,9,76,-0.44555333,0.3173531
Germany,5/17/2020,,,,,,,5/20/2020,0.63027954,1.4207551,0,59,116,-50,9,29,-33,-3,4,-57,4,43,-37,-18,6,77,-0.46159184,0.35118851
Germany,5/18/2020,,,,,,,5/20/2020,0.61756986,1.4655972,0,59,117,-34,-12,-23,-41,-28,11,-32,-5,-1,-38,-30,11,78,-0.48196307,0.38226277
Greece,2/15/2020,-2,0,-12,-3,1,1,,,,,61,24,,,,,,,,,,,,,,,
Greece,2/16/2020,7,4,22,8,2,0,,,,,61,25,,,,,,,,,,,,,,,
Greece,2/17/2020,8,3,24,10,3,-1,,,,,61,26,,,,,,,,,,,,,,,
Greece,2/18/2020,1,3,12,-27,-2,1,,,,,61,27,,,,,,,,,,,,,,,
Greece,2/19/2020,5,5,17,8,4,-1,,,,,61,28,,,,,,,,,,,,,,,
Greece,2/20/2020,8,2,7,4,4,-2,,,,,61,29,,,,,,,,,,,,,,,
Greece,2/21/2020,-4,-5,-2,1,1,1,,,,,61,30,,,,,,,,,,,,,,,
Greece,2/22/2020,-5,-4,-12,-6,2,2,,,,,61,31,-2,0,-12,-3,1,1,,,,,,,,,
Greece,2/23/2020,7,7,22,6,4,0,,,,,61,32,7,4,22,8,2,0,,,,,,,,,
Greece,2/24/2020,5,3,27,8,3,-1,,,,,61,33,8,3,24,10,3,-1,,,,,,,,,
Greece,2/25/2020,1,4,13,5,3,-1,,,,,61,34,1,3,12,-27,-2,1,,,,,,,,,
Greece,2/26/2020,2,12,15,5,3,-1,,,,,61,35,5,5,17,8,4,-1,,,,,,,,,
Greece,2/27/2020,3,22,8,7,3,-1,,,,,61,36,8,2,7,4,4,-2,,,,,,,,,
Greece,2/28/2020,0,18,7,8,1,0,,,,,61,37,-4,-5,-2,1,1,1,,,,,,,,,
Greece,2/29/2020,2,20,19,1,1,0,,,,,61,38,-5,-4,-12,-6,2,2,-2,0,-12,-3,1,1,,,
Greece,3/1/2020,22,31,84,-1,5,-1,,,,,61,39,7,7,22,6,4,0,7,4,22,8,2,0,,,
Greece,3/2/2020,11,-57,152,-14,-67,4,,,,,61,40,5,3,27,8,3,-1,8,3,24,10,3,-1,,,
Greece,3/3/2020,-4,7,5,5,2,-1,,,,,61,41,1,4,13,5,3,-1,1,3,12,-27,-2,1,,,
Greece,3/4/2020,-3,4,0,0,4,0,,,,,61,42,2,12,15,5,3,-1,5,5,17,8,4,-1,,,
Greece,3/5/2020,0,7,11,4,4,0,,,,,61,43,3,22,8,7,3,-1,8,2,7,4,4,-2,,,
Greece,3/6/2020,-2,4,9,-1,3,1,,,,,61,44,0,18,7,8,1,0,-4,-5,-2,1,1,1,,,
Greece,3/7/2020,-4,2,5,-6,2,2,,,,,61,45,2,20,19,1,1,0,-5,-4,-12,-6,2,2,,,
Greece,3/8/2020,-4,2,5,-7,2,3,,,,,61,46,22,31,84,-1,5,-1,7,7,22,6,4,0,,,
Greece,3/9/2020,-10,1,-9,-10,-1,2,,,,,61,47,11,-57,152,-14,-67,4,5,3,27,8,3,-1,,,
Greece,3/10/2020,-6,13,1,-5,1,1,,,,,61,48,-4,7,5,5,2,-1,1,4,13,5,3,-1,,,
Greece,3/11/2020,-6,16,13,-13,-11,4,,,,,61,49,-3,4,0,0,4,0,2,12,15,5,3,-1,,,
Greece,3/12/2020,-12,21,15,-17,-14,5,,,,,61,50,0,7,11,4,4,0,3,22,8,7,3,-1,,,
Greece,3/13/2020,-25,29,6,-26,-19,9,,,,,61,51,-2,4,9,-1,3,1,0,18,7,8,1,0,,,
Greece,3/14/2020,-54,11,1,-35,-26,11,5/20/2020,1.2708186,1.919063,0.8140192,61,52,-4,2,5,-6,2,2,2,20,19,1,1,0,1,0.23966125,0.65183705
Greece,3/15/2020,-69,-14,-25,-48,-37,14,5/20/2020,1.269773,1.8914737,0.82459891,61,53,-4,2,5,-7,2,3,22,31,84,-1,5,-1,2,0.23883815,0.63735622
Greece,3/16/2020,-53,-2,-28,-51,-39,16,5/20/2020,1.2480829,1.8158187,0.82043874,61,54,-10,1,-9,-10,-1,2,11,-57,152,-14,-67,4,3,0.22160867,0.5965364
Greece,3/17/2020,-54,-14,-25,-52,-44,17,5/20/2020,1.2401323,1.7921432,0.82401991,61,55,-6,13,1,-5,1,1,-4,7,5,5,2,-1,4,0.2152181,0.58341223
Greece,3/18/2020,-64,-20,-22,-59,-48,19,5/20/2020,1.2294811,1.7575202,0.82624406,61,56,-6,16,13,-13,-11,4,-3,4,0,0,4,0,5,0.20659222,0.56390381
Greece,3/19/2020,-65,-15,-23,-60,-49,20,5/20/2020,1.2242898,1.7361087,0.82881439,61,57,-12,21,15,-17,-14,5,0,7,11,4,4,0,6,0.2023609,0.55164623
Greece,3/20/2020,-67,-12,-26,-61,-50,22,5/20/2020,1.2322625,1.7529112,0.83397824,61,58,-25,29,6,-26,-19,9,-2,4,9,-1,3,1,7,0.2088519,0.56127793
Greece,3/21/2020,-72,-24,-32,-61,-45,18,5/20/2020,1.2287599,1.7422036,0.83623791,61,59,-54,11,1,-35,-26,11,-4,2,5,-6,2,2,8,0.20600544,0.55515075
Greece,3/22/2020,-72,59,-41,-63,-41,16,5/20/2020,1.2299207,1.7452302,0.8398937,61,60,-69,-14,-25,-48,-37,14,-4,2,5,-7,2,3,9,0.20694973,0.55688649
Greece,3/23/2020,-77,-29,-61,-74,-57,25,5/20/2020,1.2191147,1.7234541,0.8341825,61,61,-53,-2,-28,-51,-39,16,-10,1,-9,-10,-1,2,10,0.1981249,0.54433048
Greece,3/24/2020,-76,-12,-60,-73,-58,25,5/20/2020,1.2080609,1.705349,0.8276087,61,62,-54,-14,-25,-52,-44,17,-6,13,1,-5,1,1,11,0.18901648,0.53376979
Greece,3/25/2020,-86,-85,-67,-86,-84,33,5/20/2020,1.1984653,1.6860332,0.82850718,61,63,-64,-20,-22,-59,-48,19,-6,16,13,-13,-11,4,12,0.18104187,0.52237856
Greece,3/26/2020,-78,-20,-65,-76,-58,26,5/20/2020,1.1874112,1.6666514,0.82554811,61,64,-65,-15,-23,-60,-49,20,-12,21,15,-17,-14,5,13,0.17177546,0.51081645
Greece,3/27/2020,-79,-23,-67,-77,-58,29,5/20/2020,1.1761385,1.6451515,0.81628448,61,65,-67,-12,-26,-61,-50,22,-25,29,6,-26,-19,9,14,0.16223663,0.49783248
Greece,3/28/2020,-80,-24,-63,-74,-52,23,5/20/2020,1.1638887,1.6242281,0.80748165,61,66,-72,-24,-32,-61,-45,18,-54,11,1,-35,-26,11,15,0.15176672,0.48503271
Greece,3/29/2020,-80,-41,-55,-76,-53,20,5/20/2020,1.1486925,1.5937833,0.79824203,61,67,-72,59,-41,-63,-41,16,-69,-14,-25,-48,-37,14,16,0.13862433,0.46611059
Greece,3/30/2020,-66,-17,-32,-68,-54,22,5/20/2020,1.1306548,1.5579621,0.78624821,61,68,-77,-29,-61,-74,-57,25,-53,-2,-28,-51,-39,16,17,0.12279695,0.4433786
Greece,3/31/2020,-71,-18,-48,-70,-56,23,5/20/2020,1.1178944,1.5392895,0.77461952,61,69,-76,-12,-60,-73,-58,25,-54,-14,-25,-52,-44,17,18,0.11144692,0.43132094
Greece,4/1/2020,-73,-23,-54,-72,-57,24,5/20/2020,1.0995783,1.505429,0.76312882,61,70,-86,-85,-67,-86,-84,33,-64,-20,-22,-59,-48,19,19,0.094926707,0.40907791
Greece,4/2/2020,-72,-18,-49,-70,-57,24,5/20/2020,1.0802517,1.4721354,0.73913282,61,71,-78,-20,-65,-76,-58,26,-65,-15,-23,-60,-49,20,20,0.077194065,0.38671401
Greece,4/3/2020,-78,-16,-58,-73,-57,27,5/20/2020,1.0545878,1.4290526,0.70322561,61,72,-79,-23,-67,-77,-58,29,-67,-12,-26,-61,-50,22,21,0.053150017,0.35701171
Greece,4/4/2020,-84,-28,-74,-78,-54,23,5/20/2020,1.0314374,1.3913549,0.66439414,61,73,-80,-24,-63,-74,-52,23,-72,-24,-32,-61,-45,18,22,0.030953361,0.33027804
Greece,4/5/2020,-85,-45,-70,-80,-55,21,5/20/2020,1.0107416,1.3642669,0.63912088,61,74,-80,-41,-55,-76,-53,20,-72,59,-41,-63,-41,16,23,0.01068431,0.31061721
Greece,4/6/2020,-73,-17,-50,-72,-56,24,5/20/2020,0.99192917,1.3384949,0.60311061,61,75,-66,-17,-32,-68,-54,22,-77,-29,-61,-74,-57,25,24,-0.008103572,0.29154578
Greece,4/7/2020,-75,-19,-53,-72,-56,24,5/20/2020,0.98024338,1.3249297,0.58577591,61,76,-71,-18,-48,-70,-56,23,-76,-12,-60,-73,-58,25,25,-0.019954387,0.2813594
Greece,4/8/2020,-72,-16,-40,-69,-55,23,5/20/2020,0.96536762,1.3061216,0.56482524,61,77,-73,-23,-54,-72,-57,24,-86,-85,-67,-86,-84,33,26,-0.035246301,0.26706213
Greece,4/9/2020,-71,-10,-33,-67,-55,23,5/20/2020,0.95368451,1.2933936,0.55215275,61,78,-72,-18,-49,-70,-57,24,-78,-20,-65,-76,-58,26,27,-0.047422364,0.25726947
Greece,4/10/2020,-72,-8,-35,-66,-55,25,5/20/2020,0.93939692,1.2744374,0.52417272,61,79,-78,-16,-58,-73,-57,27,-79,-23,-67,-77,-58,29,28,-0.062517188,0.24250485
Greece,4/11/2020,-75,-14,-39,-65,-47,20,5/20/2020,0.92536855,1.2586671,0.50228232,61,80,-84,-28,-74,-78,-54,23,-80,-24,-63,-74,-52,23,29,-0.077563189,0.23005331
Greece,4/12/2020,-74,76,-35,-67,-42,18,5/20/2020,0.910097,1.2406149,0.47305292,61,81,-85,-45,-70,-80,-55,21,-80,-41,-55,-76,-53,20,30,-0.094204091,0.21560714
Greece,4/13/2020,-64,-7,-15,-64,-53,21,5/20/2020,0.89669812,1.2284281,0.44446346,61,82,-73,-17,-50,-72,-56,24,-66,-17,-32,-68,-54,22,31,-0.10903602,0.2057354
Greece,4/14/2020,-68,-3,-33,-65,-54,21,5/20/2020,0.8864947,1.2197204,0.41933072,61,83,-75,-19,-53,-72,-56,24,-71,-18,-48,-70,-56,23,32,-0.12048014,0.19862162
Greece,4/15/2020,-68,7,-41,-65,-55,22,5/20/2020,0.88009983,1.2130088,0.42662752,61,84,-72,-16,-40,-69,-55,23,-73,-23,-54,-72,-57,24,33,-0.12771994,0.19310385
Greece,4/16/2020,-68,26,-22,-61,-56,22,5/20/2020,0.87732857,1.2085927,0.42602354,61,85,-71,-10,-33,-67,-55,23,-72,-18,-49,-70,-57,24,34,-0.1308737,0.18945658
Greece,4/17/2020,-75,-2,-23,-69,-73,30,5/20/2020,0.87940341,1.2085844,0.434055,61,86,-72,-8,-35,-66,-55,25,-78,-16,-58,-73,-57,27,35,-0.12851155,0.18944979
Greece,4/18/2020,-78,-7,-39,-67,-52,20,5/20/2020,0.88422728,1.21474,0.4526442,61,87,-75,-14,-39,-65,-47,20,-84,-28,-74,-78,-54,23,36,-0.12304115,0.1945301
Greece,4/19/2020,-85,-54,-53,-78,-60,20,5/20/2020,0.89323413,1.2241976,0.48178947,61,88,-74,76,-35,-67,-42,18,-85,-45,-70,-80,-55,21,37,-0.11290655,0.20228563
Greece,4/20/2020,-82,-80,-19,-78,-83,30,5/20/2020,0.91006744,1.253211,0.5262484,61,89,-64,-7,-15,-64,-53,21,-73,-17,-50,-72,-56,24,38,-0.094236575,0.22570908
Greece,4/21/2020,-75,-12,-39,-68,-55,22,5/20/2020,0.93374258,1.3168182,0.56314921,61,90,-68,-3,-33,-65,-54,21,-75,-19,-53,-72,-56,24,39,-0.068554483,0.2752184
Greece,4/22/2020,-74,-14,-41,-69,-54,22,5/20/2020,0.91185874,1.2647305,0.53146046,61,91,-68,7,-41,-65,-55,22,-72,-16,-40,-69,-55,23,40,-0.092270195,0.23485902
Greece,4/23/2020,-72,-12,-32,-66,-53,22,5/20/2020,0.89740163,1.2408154,0.51131701,61,92,-68,26,-22,-61,-56,22,-71,-10,-33,-67,-55,23,41,-0.10825177,0.21576874
Greece,4/24/2020,-72,-8,-21,-64,-52,23,5/20/2020,0.88017738,1.2201171,0.48408592,61,93,-75,-2,-23,-69,-73,30,-72,-8,-35,-66,-55,25,42,-0.12763183,0.19894683
Greece,4/25/2020,-74,-9,-20,-59,-42,17,5/20/2020,0.86412495,1.2008713,0.45341241,61,94,-78,-7,-39,-67,-52,20,-75,-14,-39,-65,-47,20,43,-0.14603789,0.18304741
Greece,4/26/2020,-73,-3,-10,-61,-40,15,5/20/2020,0.8514964,1.1930479,0.42794561,61,95,-85,-54,-53,-78,-60,20,-74,76,-35,-67,-42,18,44,-0.16076002,0.17651127
Greece,4/27/2020,-63,-4,7,-59,-47,18,5/20/2020,0.84303594,1.1833855,0.41133165,61,96,-82,-80,-19,-78,-83,30,-64,-7,-15,-64,-53,21,45,-0.17074569,0.1683794
Greece,4/28/2020,-65,-5,-4,-58,-48,17,5/20/2020,0.83767939,1.1810274,0.40180767,61,97,-75,-12,-39,-68,-55,22,-68,-3,-33,-65,-54,21,46,-0.17711985,0.16638474
Greece,4/29/2020,-64,0,-1,-58,-46,19,5/20/2020,0.82968956,1.1747876,0.38767853,61,98,-74,-14,-41,-69,-54,22,-68,7,-41,-65,-55,22,47,-0.18670367,0.16108739
Greece,4/30/2020,-60,28,4,-55,-46,17,5/20/2020,0.82504237,1.1738183,0.37485474,61,99,-72,-12,-32,-66,-53,22,-68,26,-22,-61,-56,22,48,-0.19232054,0.16026199
Greece,5/1/2020,-76,-69,0,-70,-77,29,5/20/2020,0.82248151,1.1759306,0.38169202,61,100,-72,-8,-21,-64,-52,23,-75,-2,-23,-69,-73,30,49,-0.19542928,0.16205984
Greece,5/2/2020,-72,2,-21,-57,-38,16,5/20/2020,0.81832635,1.1734525,0.3649236,61,101,-74,-9,-20,-59,-42,17,-78,-7,-39,-67,-52,20,50,-0.20049405,0.15995026
Greece,5/3/2020,-71,14,-7,-59,-33,15,5/20/2020,0.81950206,1.1789038,0.36259663,61,102,-73,-3,-10,-61,-40,15,-85,-54,-53,-78,-60,20,51,-0.19905837,0.16458504
Greece,5/4/2020,-43,4,41,-43,-38,13,5/20/2020,0.82299894,1.1787606,0.37386116,61,103,-63,-4,7,-59,-47,18,-82,-80,-19,-78,-83,30,52,-0.19480036,0.16446359
Greece,5/5/2020,-46,2,38,-42,-38,13,5/20/2020,0.83142507,1.1896913,0.40087691,61,104,-65,-5,-4,-58,-48,17,-75,-12,-39,-68,-55,22,53,-0.18461409,0.17369387
Greece,5/6/2020,-47,4,40,-41,-36,13,5/20/2020,0.84239542,1.2019043,0.41699091,61,105,-64,0,-1,-58,-46,19,-74,-14,-41,-69,-54,22,54,-0.17150575,0.18390721
Greece,5/7/2020,-48,9,31,-42,-36,14,5/20/2020,0.8488794,1.2105083,0.43097576,61,106,-60,28,4,-55,-46,17,-72,-12,-32,-66,-53,22,55,-0.16383816,0.1910404
Greece,5/8/2020,-49,9,39,-40,-36,15,5/20/2020,0.85403758,1.2167294,0.43064123,61,107,-76,-69,0,-70,-77,29,-72,-8,-21,-64,-52,23,56,-0.15778008,0.19616644
Greece,5/9/2020,-54,4,45,-34,-25,9,5/20/2020,0.85977918,1.228483,0.43791777,61,108,-72,2,-21,-57,-38,16,-74,-9,-20,-59,-42,17,57,-0.15107968,0.20578004
Greece,5/10/2020,-52,36,65,-33,-22,7,5/20/2020,0.86269212,1.2349906,0.43977174,61,109,-71,14,-7,-59,-33,15,-73,-3,-10,-61,-40,15,58,-0.1476974,0.21106336
Greece,5/11/2020,-28,8,70,-32,-29,10,5/20/2020,0.8710044,1.2490368,0.45051038,61,110,-43,4,41,-43,-38,13,-63,-4,7,-59,-47,18,59,-0.13810825,0.22237268
Greece,5/12/2020,-32,9,53,-32,-29,11,5/20/2020,0.88072544,1.2705331,0.46312308,61,111,-46,2,38,-42,-38,13,-65,-5,-4,-58,-48,17,60,-0.12700935,0.23943657
Greece,5/13/2020,-34,6,70,-32,-29,10,5/20/2020,0.88677561,1.2898849,0.46026218,61,112,-47,4,40,-41,-36,13,-64,0,-1,-58,-46,19,61,-0.1201633,0.25455302
Greece,5/14/2020,-32,11,68,-32,-29,9,5/20/2020,0.89124072,1.3069777,0.4546456,61,113,-48,9,31,-42,-36,14,-60,28,4,-55,-46,17,62,-0.11514072,0.26771742
Greece,5/15/2020,-38,10,61,-33,-29,11,5/20/2020,0.89895791,1.3330575,0.45471543,61,114,-49,9,39,-40,-36,15,-76,-69,0,-70,-77,29,63,-0.10651907,0.2874752
Greece,5/16/2020,-44,7,65,-28,-18,7,5/20/2020,0.88770795,1.3274821,0.42062333,61,115,-54,4,45,-34,-25,9,-72,2,-21,-57,-38,16,64,-0.11911248,0.28328398
Greece,5/17/2020,,,,,,,5/20/2020,0.88090938,1.3308774,0.3958061,61,116,-52,36,65,-33,-22,7,-71,14,-7,-59,-33,15,65,-0.12680052,0.28583845
Greece,5/18/2020,,,,,,,5/20/2020,0.87332571,1.3403971,0.35592887,61,117,-28,8,70,-32,-29,10,-43,4,41,-43,-38,13,66,-0.13544671,0.29296592
Hungary,2/15/2020,14,6,46,16,4,-2,,,,,68,24,,,,,,,,,,,,,,,
Hungary,2/16/2020,20,10,52,18,3,-2,,,,,68,25,,,,,,,,,,,,,,,
Hungary,2/17/2020,6,4,25,6,3,0,,,,,68,26,,,,,,,,,,,,,,,
Hungary,2/18/2020,5,4,24,5,2,0,,,,,68,27,,,,,,,,,,,,,,,
Hungary,2/19/2020,3,2,16,2,2,-1,,,,,68,28,,,,,,,,,,,,,,,
Hungary,2/20/2020,4,2,14,4,2,0,,,,,68,29,,,,,,,,,,,,,,,
Hungary,2/21/2020,2,2,1,1,1,0,,,,,68,30,,,,,,,,,,,,,,,
Hungary,2/22/2020,8,3,36,11,3,-1,,,,,68,31,14,6,46,16,4,-2,,,,,,,,,
Hungary,2/23/2020,11,6,23,14,2,-2,,,,,68,32,20,10,52,18,3,-2,,,,,,,,,
Hungary,2/24/2020,2,4,21,3,3,0,,,,,68,33,6,4,25,6,3,0,,,,,,,,,
Hungary,2/25/2020,5,6,42,6,3,-1,,,,,68,34,5,4,24,5,2,0,,,,,,,,,
Hungary,2/26/2020,-3,5,0,-2,1,1,,,,,68,35,3,2,16,2,2,-1,,,,,,,,,
Hungary,2/27/2020,3,10,7,2,2,0,,,,,68,36,4,2,14,4,2,0,,,,,,,,,
Hungary,2/28/2020,0,6,-5,0,0,1,,,,,68,37,2,2,1,1,1,0,,,,,,,,,
Hungary,2/29/2020,2,3,10,5,4,0,,,,,68,38,8,3,36,11,3,-1,14,6,46,16,4,-2,,,
Hungary,3/1/2020,5,3,9,7,3,-1,,,,,68,39,11,6,23,14,2,-2,20,10,52,18,3,-2,,,
Hungary,3/2/2020,0,2,15,2,3,0,,,,,68,40,2,4,21,3,3,0,6,4,25,6,3,0,,,
Hungary,3/3/2020,1,3,4,1,3,0,,,,,68,41,5,6,42,6,3,-1,5,4,24,5,2,0,,,
Hungary,3/4/2020,2,4,3,0,2,0,,,,,68,42,-3,5,0,-2,1,1,3,2,16,2,2,-1,,,
Hungary,3/5/2020,7,9,18,5,3,-1,,,,,68,43,3,10,7,2,2,0,4,2,14,4,2,0,,,
Hungary,3/6/2020,3,7,-10,0,0,1,,,,,68,44,0,6,-5,0,0,1,2,2,1,1,1,0,,,
Hungary,3/7/2020,11,12,12,8,3,-1,,,,,68,45,2,3,10,5,4,0,8,3,36,11,3,-1,,,
Hungary,3/8/2020,24,24,31,17,5,-2,,,,,68,46,5,3,9,7,3,-1,11,6,23,14,2,-2,,,
Hungary,3/9/2020,5,6,25,3,3,0,,,,,68,47,0,2,15,2,3,0,2,4,21,3,3,0,,,
Hungary,3/10/2020,7,10,32,4,2,-1,,,,,68,48,1,3,4,1,3,0,5,6,42,6,3,-1,,,
Hungary,3/11/2020,3,18,15,1,1,0,,,,,68,49,2,4,3,0,2,0,-3,5,0,-2,1,1,,,
Hungary,3/12/2020,5,23,35,0,-1,0,,,,,68,50,7,9,18,5,3,-1,3,10,7,2,2,0,,,
Hungary,3/13/2020,-4,23,-3,-9,-4,3,,,,,68,51,3,7,-10,0,0,1,0,6,-5,0,0,1,,,
Hungary,3/14/2020,-10,22,10,-8,-1,2,,,,,68,52,11,12,12,8,3,-1,2,3,10,5,4,0,,,
Hungary,3/15/2020,-42,-75,38,-17,-16,3,,,,,68,53,24,24,31,17,5,-2,5,3,9,7,3,-1,,,
Hungary,3/16/2020,-10,35,0,-28,-24,9,,,,,68,54,5,6,25,3,3,0,0,2,15,2,3,0,,,
Hungary,3/17/2020,-31,12,8,-36,-32,13,,,,,68,55,7,10,32,4,2,-1,1,3,4,1,3,0,,,
Hungary,3/18/2020,-36,4,5,-40,-36,15,,,,,68,56,3,18,15,1,1,0,2,4,3,0,2,0,,,
Hungary,3/19/2020,-41,-8,-1,-43,-39,16,,,,,68,57,5,23,35,0,-1,0,7,9,18,5,3,-1,,,
Hungary,3/20/2020,-45,-14,-3,-45,-40,17,,,,,68,58,-4,23,-3,-9,-4,3,3,7,-10,0,0,1,,,
Hungary,3/21/2020,-57,-27,-46,-47,-24,12,,,,,68,59,-10,22,10,-8,-1,2,11,12,12,8,3,-1,,,
Hungary,3/22/2020,-64,-36,-49,-55,-29,10,5/20/2020,1.680294,2.1918399,1.2375504,68,60,-42,-75,38,-17,-16,3,24,24,31,17,5,-2,1,0.51896882,0.78474134
Hungary,3/23/2020,-54,-26,-50,-58,-46,21,5/20/2020,1.6684577,2.1340277,1.2537106,68,61,-10,35,0,-28,-24,9,5,6,25,3,3,0,2,0.51189971,0.75801116
Hungary,3/24/2020,-54,-25,-38,-57,-48,22,5/20/2020,1.6242896,2.0334501,1.2434664,68,62,-31,12,8,-36,-32,13,7,10,32,4,2,-1,3,0.48507056,0.7097339
Hungary,3/25/2020,-56,-27,-45,-58,-48,22,5/20/2020,1.6271234,2.0266504,1.259771,68,63,-36,4,5,-40,-36,15,3,18,15,1,1,0,4,0.48681363,0.70638442
Hungary,3/26/2020,-53,-24,-32,-55,-48,22,5/20/2020,1.6047753,1.9901083,1.2470664,68,64,-41,-8,-1,-43,-39,16,5,23,35,0,-1,0,5,0.47298375,0.68818903
Hungary,3/27/2020,-44,-6,-9,-48,-46,19,5/20/2020,1.5887685,1.9651114,1.236215,68,65,-45,-14,-3,-45,-40,17,-4,23,-3,-9,-4,3,6,0.46295917,0.67554891
Hungary,3/28/2020,-66,-40,-21,-52,-32,13,5/20/2020,1.5728393,1.9501653,1.2314239,68,66,-57,-27,-46,-47,-24,12,-10,22,10,-8,-1,2,7,0.45288244,0.66791415
Hungary,3/29/2020,-66,-43,-7,-53,-32,10,5/20/2020,1.5551596,1.9344434,1.2189692,68,67,-64,-36,-49,-55,-29,10,-42,-75,38,-17,-16,3,8,0.44157815,0.6598196
Hungary,3/30/2020,-57,-29,-42,-59,-49,22,5/20/2020,1.4904385,1.8403307,1.1449811,68,68,-54,-26,-50,-58,-46,21,-10,35,0,-28,-24,9,9,0.39907035,0.6099453
Hungary,3/31/2020,-55,-26,-24,-56,-49,21,5/20/2020,1.4491446,1.7885215,1.0859256,68,69,-54,-25,-38,-57,-48,22,-31,12,8,-36,-32,13,10,0.37097344,0.58138931
