state,date,retailrec,groceryph,parks,transit,workplace,residence,statenum,lag7retail,lag7grocery,lag7parks,lag7transit,lag7work,lag7residence,lag14retail,lag14grocery,lag14parks,lag14transit,lag14work,lag14residence,index,mean,median,lower_80,upper_80,lnmedian,lnupper80
Missouri,5/31/2020,-4,9,122,-10,-9,1,26,-8,11,114,-19,-19,2,-15,2,40,-22,-19,5,94,1,1,1,1,0,0
Missouri,6/1/2020,-3,9,89,-15,-31,8,26,-16,1,90,-31,-72,19,-10,2,31,-24,-34,12,95,1,1,1,1,0,0
Missouri,6/2/2020,-4,8,115,-12,-33,9,26,-11,3,60,-22,-36,11,-10,3,65,-20,-36,12,96,1,1,1,1,0,0
Missouri,6/3/2020,3,11,64,-8,-31,7,26,-4,3,25,-15,-33,9,-1,8,44,-12,-34,9,97,1,1,1,1,0,0
Missouri,6/4/2020,-5,9,84,-13,-33,10,26,-11,3,41,-19,-34,12,-7,9,80,-14,-36,11,98,1,1,1,1,0,0
Missouri,6/5/2020,-3,4,125,-8,-24,8,26,-3,4,142,-8,-24,8,-5,6,114,-8,-29,10,99,1,1,1,1,0,0
Missouri,6/6/2020,-14,9,141,-7,-7,2,26,-14,8,145,-5,-5,2,-15,14,155,-7,-15,2,100,1,1,1,1,0,0
Missouri,6/7/2020,-4,10,112,-9,-11,1,26,-4,9,122,-10,-9,1,-8,11,114,-19,-19,2,101,1,1,1,1,0,0
Missouri,6/8/2020,-5,6,79,-17,-31,9,26,-3,9,89,-15,-31,8,-16,1,90,-31,-72,19,102,1,1,1,1,0,0
Missouri,6/9/2020,-7,3,62,-18,-33,10,26,-4,8,115,-12,-33,9,-11,3,60,-22,-36,11,103,1,1,1,1,0,0
Missouri,6/10/2020,5,9,79,-10,-30,6,26,3,11,64,-8,-31,7,-4,3,25,-15,-33,9,104,1,1,1,1,0,0
Missouri,6/11/2020,-3,8,128,-11,-31,8,26,-5,9,84,-13,-33,10,-11,3,41,-19,-34,12,105,1,1,1,1,0,0
Missouri,6/12/2020,0,5,163,-5,-23,6,26,-3,4,125,-8,-24,8,-3,4,142,-8,-24,8,106,1,1,1,1,0,0
Missouri,6/13/2020,-10,10,176,-4,-5,0,26,-14,9,141,-7,-7,2,-14,8,145,-5,-5,2,107,1,1,1,1,0,0
Missouri,6/14/2020,0,10,142,-5,-8,0,26,-4,10,112,-9,-11,1,-4,9,122,-10,-9,1,108,1,1,1,1,0,0
Missouri,6/15/2020,-1,8,106,-14,-31,8,26,-5,6,79,-17,-31,9,-3,9,89,-15,-31,8,109,1,1,1,1,0,0
Missouri,6/16/2020,-2,8,134,-13,-32,8,26,-7,3,62,-18,-33,10,-4,8,115,-12,-33,9,110,1,1,1,1,0,0
Missouri,6/17/2020,7,10,100,-7,-30,5,26,5,9,79,-10,-30,6,3,11,64,-8,-31,7,111,1,1,1,1,0,0
Missouri,6/18/2020,-1,9,127,-9,-32,8,26,-3,8,128,-11,-31,8,-5,9,84,-13,-33,10,112,1,1,1,1,0,0
Missouri,6/19/2020,2,5,151,-4,-24,5,26,0,5,163,-5,-23,6,-3,4,125,-8,-24,8,113,1,1,1,1,0,0
Missouri,6/20/2020,-9,14,148,-4,-6,1,26,-10,10,176,-4,-5,0,-14,9,141,-7,-7,2,114,1,1,1,1,0,0
Missouri,6/21/2020,-1,15,121,-4,-7,-1,26,0,10,142,-5,-8,0,-4,10,112,-9,-11,1,115,1,1,1,1,0,0
Missouri,6/22/2020,-4,4,81,-14,-33,9,26,-1,8,106,-14,-31,8,-5,6,79,-17,-31,9,116,1,1,1,1,0,0
Missouri,6/23/2020,-1,6,146,-11,-34,8,26,-2,8,134,-13,-32,8,-7,3,62,-18,-33,10,117,1,1,1,1,0,0
Montana,2/15/2020,4,2,-8,2,0,0,27,,,,,,,,,,,,,,,,,,,
Montana,2/16/2020,9,2,-1,8,0,0,27,,,,,,,,,,,,,,,,,,,
Montana,2/17/2020,6,1,10,-2,-24,5,27,,,,,,,,,,,,,,,,,,,
Montana,2/18/2020,-2,-1,-2,1,2,0,27,,,,,,,,,,,,,,,,,,,
Montana,2/19/2020,1,1,3,3,2,0,27,,,,,,,,,,,,,,,,,,,
Montana,2/20/2020,6,1,4,5,2,-1,27,,,,,,,,,,,,,,,,,,,
Montana,2/21/2020,4,1,3,4,2,-1,27,,,,,,,,,,,,,,,,,,,
Montana,2/22/2020,8,6,5,5,1,-1,27,4,2,-8,2,0,0,,,,,,,,,,,,,
Montana,2/23/2020,10,5,-6,8,3,0,27,9,2,-1,8,0,0,,,,,,,,,,,,,
Montana,2/24/2020,1,0,-9,3,3,0,27,6,1,10,-2,-24,5,,,,,,,,,,,,,
Montana,2/25/2020,4,1,10,6,2,0,27,-2,-1,-2,1,2,0,,,,,,,,,,,,,
Montana,2/26/2020,9,3,-1,5,2,-1,27,1,1,3,3,2,0,,,,,,,,,,,,,
Montana,2/27/2020,12,3,8,8,1,-1,27,6,1,4,5,2,-1,,,,,,,,,,,,,
Montana,2/28/2020,11,6,20,8,1,-1,27,4,1,3,4,2,-1,,,,,,,,,,,,,
Montana,2/29/2020,14,8,-4,12,1,-2,27,8,6,5,5,1,-1,4,2,-8,2,0,0,,,,,,,
Montana,3/1/2020,18,10,-1,14,5,-1,27,10,5,-6,8,3,0,9,2,-1,8,0,0,,,,,,,
Montana,3/2/2020,9,5,-1,6,4,-1,27,1,0,-9,3,3,0,6,1,10,-2,-24,5,0,1,1,1,2,0,1
Montana,3/3/2020,10,9,13,11,1,-1,27,4,1,10,6,2,0,-2,-1,-2,1,2,0,1,1,1,1,2,0,0
Montana,3/4/2020,8,7,1,7,2,0,27,9,3,-1,5,2,-1,1,1,3,3,2,0,2,1,1,1,2,0,0
Montana,3/5/2020,12,11,19,9,2,-1,27,12,3,8,8,1,-1,6,1,4,5,2,-1,3,1,1,1,2,0,0
Montana,3/6/2020,9,7,30,8,2,-1,27,11,6,20,8,1,-1,4,1,3,4,2,-1,4,1,1,1,2,0,0
Montana,3/7/2020,11,8,7,11,1,-1,27,14,8,-4,12,1,-2,8,6,5,5,1,-1,5,1,1,1,2,0,0
Montana,3/8/2020,11,7,-8,12,2,0,27,18,10,-1,14,5,-1,10,5,-6,8,3,0,6,1,1,1,2,0,0
Montana,3/9/2020,8,7,12,7,3,-1,27,9,5,-1,6,4,-1,1,0,-9,3,3,0,7,1,1,1,2,0,0
Montana,3/10/2020,8,7,19,6,1,-1,27,10,9,13,11,1,-1,4,1,10,6,2,0,8,1,1,1,1,0,0
Montana,3/11/2020,6,9,7,6,1,0,27,8,7,1,7,2,0,9,3,-1,5,2,-1,9,1,1,1,1,0,0
Montana,3/12/2020,10,16,11,8,0,-1,27,12,11,19,9,2,-1,12,3,8,8,1,-1,10,1,1,1,1,0,0
Montana,3/13/2020,0,20,-16,1,-3,2,27,9,7,30,8,2,-1,11,6,20,8,1,-1,11,1,1,1,1,0,0
Montana,3/14/2020,-15,13,-44,-5,-6,4,27,11,8,7,11,1,-1,14,8,-4,12,1,-2,12,1,1,1,1,0,0
Montana,3/15/2020,-14,10,-31,0,-6,4,27,11,7,-8,12,2,0,18,10,-1,14,5,-1,13,1,1,1,1,0,0
Montana,3/16/2020,-2,29,10,2,-16,5,27,8,7,12,7,3,-1,9,5,-1,6,4,-1,14,1,1,1,1,0,0
Montana,3/17/2020,-19,16,28,0,-22,7,27,8,7,19,6,1,-1,10,9,13,11,1,-1,15,1,1,1,1,0,0
Montana,3/18/2020,-27,5,10,-11,-26,10,27,6,9,7,6,1,0,8,7,1,7,2,0,16,1,1,1,1,0,0
Montana,3/19/2020,-29,2,2,-14,-28,11,27,10,16,11,8,0,-1,12,11,19,9,2,-1,17,1,1,1,1,0,0
Montana,3/20/2020,-33,6,20,-16,-29,12,27,0,20,-16,1,-3,2,9,7,30,8,2,-1,18,1,1,1,1,0,0
Montana,3/21/2020,-41,1,34,-13,-26,8,27,-15,13,-44,-5,-6,4,11,8,7,11,1,-1,19,1,1,1,1,0,0
Montana,3/22/2020,-39,-7,38,-20,-29,7,27,-14,10,-31,0,-6,4,11,7,-8,12,2,0,20,1,1,1,1,0,0
Montana,3/23/2020,-32,-5,31,-24,-31,11,27,-2,29,10,2,-16,5,8,7,12,7,3,-1,21,1,1,1,1,0,0
Montana,3/24/2020,-35,-6,13,-22,-34,13,27,-19,16,28,0,-22,7,8,7,19,6,1,-1,22,1,1,1,1,0,0
Montana,3/25/2020,-37,-9,8,-24,-36,14,27,-27,5,10,-11,-26,10,6,9,7,6,1,0,23,1,1,1,1,0,0
Montana,3/26/2020,-33,2,21,-26,-36,14,27,-29,2,2,-14,-28,11,10,16,11,8,0,-1,24,1,1,1,1,0,0
Montana,3/27/2020,-35,8,8,-29,-36,15,27,-33,6,20,-16,-29,12,0,20,-16,1,-3,2,25,1,1,1,1,0,0
Montana,3/28/2020,-59,-25,-2,-37,-36,13,27,-41,1,34,-13,-26,8,-15,13,-44,-5,-6,4,26,1,1,1,1,0,0
Montana,3/29/2020,-51,-25,28,-37,-37,10,27,-39,-7,38,-20,-29,7,-14,10,-31,0,-6,4,27,1,1,1,1,0,0
Montana,3/30/2020,-42,-19,19,-36,-40,14,27,-32,-5,31,-24,-31,11,-2,29,10,2,-16,5,28,1,1,1,1,0,0
Montana,3/31/2020,-45,-18,-6,-35,-42,17,27,-35,-6,13,-22,-34,13,-19,16,28,0,-22,7,29,1,1,1,1,0,0
Montana,4/1/2020,-47,-18,-22,-37,-44,18,27,-37,-9,8,-24,-36,14,-27,5,10,-11,-26,10,30,1,1,1,1,0,0
Montana,4/2/2020,-45,-15,-11,-39,-44,18,27,-33,2,21,-26,-36,14,-29,2,2,-14,-28,11,31,1,1,1,1,0,0
Montana,4/3/2020,-44,-9,-9,-38,-42,19,27,-35,8,8,-29,-36,15,-33,6,20,-16,-29,12,32,1,1,1,1,0,0
Montana,4/4/2020,-49,-13,7,-37,-36,12,27,-59,-25,-2,-37,-36,13,-41,1,34,-13,-26,8,33,1,1,1,1,0,0
Montana,4/5/2020,-45,-17,23,-40,-36,9,27,-51,-25,28,-37,-37,10,-39,-7,38,-20,-29,7,34,1,1,1,1,0,0
Montana,4/6/2020,-37,-11,27,-37,-40,14,27,-42,-19,19,-36,-40,14,-32,-5,31,-24,-31,11,35,1,1,1,1,0,0
Montana,4/7/2020,-38,-11,39,-33,-43,15,27,-45,-18,-6,-35,-42,17,-35,-6,13,-22,-34,13,36,1,1,1,1,0,0
Montana,4/8/2020,-37,-9,56,-33,-43,15,27,-47,-18,-22,-37,-44,18,-37,-9,8,-24,-36,14,37,1,1,1,1,0,0
Montana,4/9/2020,-35,-6,78,-33,-43,14,27,-45,-15,-11,-39,-44,18,-33,2,21,-26,-36,14,38,1,1,1,1,0,0
Montana,4/10/2020,-38,-3,44,-34,-45,16,27,-44,-9,-9,-38,-42,19,-35,8,8,-29,-36,15,39,1,1,1,1,0,0
Montana,4/11/2020,-55,-11,-51,-46,-39,15,27,-49,-13,7,-37,-36,12,-59,-25,-2,-37,-36,13,40,1,1,1,1,0,0
Montana,4/12/2020,-67,-37,-22,-52,-43,11,27,-45,-17,23,-40,-36,9,-51,-25,28,-37,-37,10,41,1,1,1,1,0,0
Montana,4/13/2020,-38,-15,6,-37,-40,15,27,-37,-11,27,-37,-40,14,-42,-19,19,-36,-40,14,42,1,1,1,1,0,0
Montana,4/14/2020,-38,-13,9,-35,-40,16,27,-38,-11,39,-33,-43,15,-45,-18,-6,-35,-42,17,43,1,1,1,1,0,0
Montana,4/15/2020,-35,-10,-4,-35,-40,16,27,-37,-9,56,-33,-43,15,-47,-18,-22,-37,-44,18,44,1,1,1,1,0,0
Montana,4/16/2020,-35,-6,30,-28,-39,15,27,-35,-6,78,-33,-43,14,-45,-15,-11,-39,-44,18,45,1,1,1,1,0,0
Montana,4/17/2020,-37,-2,41,-26,-38,15,27,-38,-3,44,-34,-45,16,-44,-9,-9,-38,-42,19,46,1,1,1,1,0,0
Montana,4/18/2020,-42,-7,8,-28,-32,10,27,-55,-11,-51,-46,-39,15,-49,-13,7,-37,-36,12,47,1,1,1,1,0,0
Montana,4/19/2020,-36,-8,44,-31,-32,7,27,-67,-37,-22,-52,-43,11,-45,-17,23,-40,-36,9,48,1,1,1,1,0,0
Montana,4/20/2020,-28,-2,72,-26,-37,11,27,-38,-15,6,-37,-40,15,-37,-11,27,-37,-40,14,49,1,1,1,1,0,0
Montana,4/21/2020,-31,1,93,-24,-39,12,27,-38,-13,9,-35,-40,16,-38,-11,39,-33,-43,15,50,1,1,1,1,0,0
Montana,4/22/2020,-32,-2,49,-26,-38,13,27,-35,-10,-4,-35,-40,16,-37,-9,56,-33,-43,15,51,1,1,1,1,0,0
Montana,4/23/2020,-36,-3,10,-29,-38,15,27,-35,-6,30,-28,-39,15,-35,-6,78,-33,-43,14,52,1,1,1,1,0,0
Montana,4/24/2020,-35,0,37,-22,-37,14,27,-37,-2,41,-26,-38,15,-38,-3,44,-34,-45,16,53,1,1,1,1,0,0
Montana,4/25/2020,-37,1,53,-23,-30,7,27,-42,-7,8,-28,-32,10,-55,-11,-51,-46,-39,15,54,1,1,1,1,0,0
Montana,4/26/2020,-28,1,79,-23,-29,5,27,-36,-8,44,-31,-32,7,-67,-37,-22,-52,-43,11,55,1,1,1,1,0,0
Montana,4/27/2020,-24,1,28,-26,-33,11,27,-28,-2,72,-26,-37,11,-38,-15,6,-37,-40,15,56,1,1,1,1,0,0
